Date,Month,Year,OUT,TOT,YOLO,SAC,MISC,SJR,XGEO,EXPORT
1/23/1985,1,1985,14309,19502,50,15100,45,4010,2837,4193
1/24/1985,1,1985,13459,19380,50,14900,44,4090,2810,4921
1/25/1985,1,1985,12664,19303,50,14800,41,4120,2797,5639
1/26/1985,1,1985,11873,18961,50,14500,40,4080,2757,6088
1/27/1985,1,1985,10967,18854,50,14600,42,3870,2770,6937
1/28/1985,1,1985,10991,18385,51,14500,40,3500,2757,6559
1/29/1985,1,1985,11336,18125,53,14400,47,3320,2744,6184
1/30/1985,1,1985,11364,18563,52,14300,50,3850,2730,6594
1/31/1985,1,1985,11480,18451,52,14100,47,4000,2704,6416
2/1/1985,2,1985,11643,18707,52,14300,47,4070,2730,6509
2/2/1985,2,1985,11745,18684,51,14300,85,4000,2730,6727
2/3/1985,2,1985,11726,18709,49,14600,87,3710,2770,6541
2/4/1985,2,1985,11493,18277,49,14700,110,3160,2784,6342
2/5/1985,2,1985,11260,17674,48,14500,78,2810,2757,5972
2/6/1985,2,1985,10972,18528,48,14900,72,3290,2810,7114
2/7/1985,2,1985,10068,18207,50,14500,69,3370,2757,7296
2/8/1985,2,1985,23577,25829,576,16900,1757,3410,3076,6853
2/9/1985,2,1985,39516,39706,1730,28300,3720,3910,4592,6568
2/10/1985,2,1985,39434,41714,1146,33500,1472,4670,5284,8708
2/11/1985,2,1985,35048,35687,29,30200,1078,3660,4845,7067
2/12/1985,2,1985,29727,30236,28,25400,918,3310,4207,6880
2/13/1985,2,1985,20584,27216,29,22200,826,3670,3781,7559
2/14/1985,2,1985,15626,24273,35,19500,751,3550,3422,7797
2/15/1985,2,1985,12173,21885,31,17500,570,3380,3156,8862
2/16/1985,2,1985,9542,19791,30,15900,218,3260,2943,9399
2/17/1985,2,1985,10632,19346,30,15700,182,3060,2917,7864
2/18/1985,2,1985,10948,19125,30,15800,164,2760,2930,7327
2/19/1985,2,1985,10656,18641,30,15600,150,2490,2903,7135
2/20/1985,2,1985,11338,19005,30,16000,140,2460,2957,6817
2/21/1985,2,1985,11347,19910,30,16500,113,2890,3023,7663
2/22/1985,2,1985,11849,20969,30,17300,101,3170,3129,8220
2/23/1985,2,1985,11604,21246,30,17600,87,3170,3169,8742
2/24/1985,2,1985,11322,21009,29,17500,72,3050,3156,8787
2/25/1985,2,1985,10428,20411,30,17200,64,2760,3116,9083
2/26/1985,2,1985,10939,20197,30,17300,60,2450,3129,8358
2/27/1985,2,1985,10839,20286,31,17200,55,2640,3116,8547
2/28/1985,2,1985,10482,19850,79,16700,51,2660,3050,8468
3/1/1985,3,1985,9551,18190,51,15100,47,2660,2837,7976
3/2/1985,3,1985,5227,17858,32,14900,54,2570,2810,11918
3/3/1985,3,1985,5375,16685,30,13600,67,2670,2637,10597
3/4/1985,3,1985,5633,16019,30,13000,88,2600,2558,10017
3/5/1985,3,1985,4859,16272,0,13300,131,2540,2597,10994
3/6/1985,3,1985,7387,16218,0,13200,188,2480,2584,10131
3/7/1985,3,1985,9998,18310,0,14400,457,2670,2744,10529
3/8/1985,3,1985,12015,20288,0,16300,573,2700,2996,10440
3/9/1985,3,1985,11833,20436,0,16800,481,2610,3063,10426
3/10/1985,3,1985,13063,21028,0,17200,460,2650,3116,10533
3/11/1985,3,1985,12895,22836,0,17400,1123,3170,3143,10453
3/12/1985,3,1985,12962,23463,0,18800,776,3070,3329,10096
3/13/1985,3,1985,13403,22160,0,18100,421,2960,3236,8302
3/14/1985,3,1985,12038,20515,0,16600,310,3020,3036,7972
3/15/1985,3,1985,11415,18856,0,15100,249,2980,4458,6191
3/16/1985,3,1985,9937,17422,0,13900,210,2820,6162,6185
3/17/1985,3,1985,9238,16434,0,13000,189,2770,5899,5846
3/18/1985,3,1985,8873,15954,0,12500,188,2790,5752,8883
3/19/1985,3,1985,9960,16099,0,12600,178,2820,5781,7891
3/20/1985,3,1985,9255,15897,0,12500,155,2760,5752,8394
3/21/1985,3,1985,8543,15413,0,12100,148,2690,5635,8572
3/22/1985,3,1985,7722,14672,0,11600,109,2490,5488,8602
3/23/1985,3,1985,3047,14257,0,11300,97,2400,5400,9710
3/24/1985,3,1985,3739,14271,0,11300,106,2420,5400,8982
3/25/1985,3,1985,6313,14590,0,11500,111,2510,5459,6727
3/26/1985,3,1985,5640,13701,0,10800,104,2290,5254,6461
3/27/1985,3,1985,14365,16823,0,12600,598,2580,5781,6875
3/28/1985,3,1985,18866,20376,0,14900,1318,2850,6455,7252
3/29/1985,3,1985,19895,21255,0,16300,902,3040,6865,7102
3/30/1985,3,1985,20127,21266,0,16600,584,3230,6953,6881
3/31/1985,3,1985,19530,20696,0,16300,422,3210,6865,6858
4/1/1985,4,1985,12708,19918,0,15700,330,3150,6690,6835
4/2/1985,4,1985,9742,18623,0,14800,278,2820,6426,7131
4/3/1985,4,1985,9677,17684,0,14200,235,2450,6250,6257
4/4/1985,4,1985,9120,17473,0,14200,218,2160,6250,6553
4/5/1985,4,1985,8423,17001,0,13900,214,1960,6162,6778
4/6/1985,4,1985,7974,16335,0,13300,201,1880,5986,6561
4/7/1985,4,1985,8270,16623,0,13300,231,2130,5986,6553
4/8/1985,4,1985,8010,16381,0,12900,212,2340,5869,6521
4/9/1985,4,1985,7129,16012,0,12700,182,2240,5811,7033
4/10/1985,4,1985,7505,15964,0,12800,155,2130,5840,6609
4/11/1985,4,1985,5957,15515,0,12400,151,2120,5723,7708
4/12/1985,4,1985,5282,14818,0,11700,167,2150,5518,7686
4/13/1985,4,1985,5389,14811,0,11600,143,2290,5488,7522
4/14/1985,4,1985,4273,14552,0,11300,116,2350,5400,8379
4/15/1985,4,1985,4269,14415,0,11000,145,2490,5313,8246
4/16/1985,4,1985,8092,15926,0,12700,155,2320,5811,7481
4/17/1985,4,1985,8657,17150,0,13900,177,2320,6162,8140
4/18/1985,4,1985,6876,16784,0,13300,214,2540,5986,9555
4/19/1985,4,1985,7721,17389,0,13800,241,2700,6133,9315
4/20/1985,4,1985,7542,17157,0,13600,200,2740,6074,9262
4/21/1985,4,1985,5599,16674,0,13100,220,2760,5928,9175
4/22/1985,4,1985,6488,16974,0,13300,204,2900,5986,8586
4/23/1985,4,1985,6046,16615,0,13200,144,2750,5957,8669
4/24/1985,4,1985,4920,15231,0,12100,146,2520,5635,8361
4/25/1985,4,1985,6043,14178,0,11100,151,2440,5342,6185
4/26/1985,4,1985,4252,13766,0,10500,148,2620,5166,7564
4/27/1985,4,1985,4515,13108,0,9800,133,2690,4961,6643
4/28/1985,4,1985,4118,12205,0,9170,106,2440,4776,6087
4/29/1985,4,1985,4974,12733,0,9610,101,2530,4905,5759
4/30/1985,4,1985,5812,12911,0,9880,127,2420,4984,5099
5/1/1985,5,1985,5148,13125,0,10200,133,2310,5078,5977
5/2/1985,5,1985,5871,13648,0,10700,151,2320,5225,5777
5/3/1985,5,1985,6664,14544,0,11600,142,2310,5488,5830
5/4/1985,5,1985,6998,15098,0,12200,139,2250,5664,6000
5/5/1985,5,1985,6116,15000,0,12000,149,2370,5606,6784
5/6/1985,5,1985,6459,15127,0,12000,143,2540,5606,6568
5/7/1985,5,1985,7037,15201,0,12300,98,2370,3619,6014
5/8/1985,5,1985,7551,15402,0,12600,106,2280,2504,5701
5/9/1985,5,1985,7954,15874,0,13100,105,2270,4709,5720
5/10/1985,5,1985,8412,16297,0,13500,77,2340,6045,5685
5/11/1985,5,1985,8724,16838,0,14000,126,2350,6192,5864
5/12/1985,5,1985,8936,17093,0,14100,148,2490,6221,5857
5/13/1985,5,1985,8542,17229,0,14200,136,2580,6250,6387
5/14/1985,5,1985,6438,16637,0,13800,108,2420,6133,7849
5/15/1985,5,1985,6688,16004,0,13300,96,2260,5986,6966
5/16/1985,5,1985,5878,15487,0,12900,122,2150,5869,7209
5/17/1985,5,1985,8040,17591,0,15100,98,2100,6514,7101
5/18/1985,5,1985,7142,17461,0,15000,102,2040,6485,7869
5/19/1985,5,1985,6701,17050,0,14600,105,2020,6367,7849
5/20/1985,5,1985,5379,15768,0,13200,107,2150,5957,7839
5/21/1985,5,1985,6772,15661,0,13200,124,2040,5957,6339
5/22/1985,5,1985,6777,15231,0,12900,113,1920,5869,5854
5/23/1985,5,1985,7031,15006,0,12800,89,1830,5840,5325
5/24/1985,5,1985,6953,15037,0,12900,110,1750,5869,5384
5/25/1985,5,1985,7522,15911,0,13800,119,1720,6133,5639
5/26/1985,5,1985,8097,16733,0,14600,114,1740,6367,5886
5/27/1985,5,1985,8232,16931,0,14700,100,1830,6397,5899
5/28/1985,5,1985,8143,17160,0,14900,83,1900,6455,6167
5/29/1985,5,1985,8657,17427,0,15200,94,1900,4086,5870
5/30/1985,5,1985,8731,17537,0,15400,86,1810,2877,5856
5/31/1985,5,1985,8418,17750,0,15600,96,1800,4795,6332
6/1/1985,6,1985,9542,18499,0,16200,104,1940,6836,5907
6/2/1985,6,1985,10982,18736,0,16200,135,2130,6836,5857
6/3/1985,6,1985,10661,18458,0,15600,134,2440,4064,5850
6/4/1985,6,1985,10562,18435,0,15700,123,2360,2917,5876
6/5/1985,6,1985,9761,17663,0,15100,94,2250,2837,5855
6/6/1985,6,1985,9460,17423,0,14900,96,2220,5139,5866
6/7/1985,6,1985,6416,15908,0,13500,95,2100,6045,6142
6/8/1985,6,1985,4908,14686,0,12600,85,1820,5781,6378
6/9/1985,6,1985,3855,13665,0,11700,93,1700,5518,6360
6/10/1985,6,1985,4625,14191,0,12100,91,1820,5635,6066
6/11/1985,6,1985,4101,14223,0,12300,108,1690,5693,6572
6/12/1985,6,1985,3783,14155,0,12400,95,1560,3476,6772
6/13/1985,6,1985,5279,15098,0,13400,93,1510,2611,6169
6/14/1985,6,1985,3975,14352,0,12600,63,1580,4225,6677
6/15/1985,6,1985,3301,13739,0,12000,64,1560,5606,6688
6/16/1985,6,1985,2807,13166,0,11400,79,1580,5430,6559
6/17/1985,6,1985,2985,13546,0,11600,76,1780,5488,6711
6/18/1985,6,1985,4132,14609,0,12700,72,1750,5811,6577
6/19/1985,6,1985,3244,14406,0,12500,57,1750,5752,7212
6/20/1985,6,1985,3788,15005,0,13100,61,1760,5928,7217
6/21/1985,6,1985,3042,14589,0,12700,86,1740,5811,7497
6/22/1985,6,1985,3450,14724,0,12900,73,1670,5869,7174
6/23/1985,6,1985,3806,15114,0,13300,111,1610,5986,7208
6/24/1985,6,1985,3435,15261,0,13400,115,1660,6016,7676
6/25/1985,6,1985,5110,16012,0,14200,114,1580,6250,6702
6/26/1985,6,1985,2522,15123,0,13500,111,1420,6045,8401
6/27/1985,6,1985,2349,14182,0,12700,102,1300,5811,7583
6/28/1985,6,1985,2750,13576,0,12100,97,1300,5635,6576
6/29/1985,6,1985,3278,14130,0,12500,80,1450,5752,6552
6/30/1985,6,1985,5491,16064,0,14400,66,1500,6309,6273
7/1/1985,7,1985,4668,17316,0,15100,65,2050,6514,8348
7/2/1985,7,1985,4516,18040,0,15500,28,2440,6631,9224
7/3/1985,7,1985,4338,18409,0,15900,41,2410,6748,9721
7/4/1985,7,1985,5103,19167,0,16600,47,2470,6953,9714
7/5/1985,7,1985,4527,19180,0,16600,44,2490,6953,10253
7/6/1985,7,1985,4317,18474,0,15800,59,2550,6719,9757
7/7/1985,7,1985,4838,18352,0,15700,54,2520,6690,9114
7/8/1985,7,1985,4822,18534,0,15700,72,2670,6690,9312
7/9/1985,7,1985,4422,18109,0,15300,56,2660,6572,9287
7/10/1985,7,1985,3872,17606,0,15000,38,2500,6485,9334
7/11/1985,7,1985,3515,17260,0,14600,45,2550,6367,9345
7/12/1985,7,1985,3569,17335,0,14500,71,2670,6338,9366
7/13/1985,7,1985,4138,17915,0,15100,76,2640,6514,9377
7/14/1985,7,1985,4272,18432,0,15500,87,2740,6631,9760
7/15/1985,7,1985,5094,19376,0,16300,84,2870,6865,9882
7/16/1985,7,1985,5250,19334,0,16500,94,2660,6924,9684
7/17/1985,7,1985,5608,19602,0,17000,69,2470,7071,9594
7/18/1985,7,1985,5622,20082,0,17400,79,2540,7188,10060
7/19/1985,7,1985,5401,20166,0,17500,98,2500,7217,10365
7/20/1985,7,1985,5455,20168,0,17600,67,2450,7246,10363
7/21/1985,7,1985,5102,19797,0,17100,104,2540,7100,10345
7/22/1985,7,1985,6222,19826,0,17000,92,2650,7071,9254
7/23/1985,7,1985,6059,19896,0,17100,124,2610,7100,9487
7/24/1985,7,1985,6408,19853,0,17200,77,2530,7129,9095
7/25/1985,7,1985,4963,18750,0,16200,72,2430,6836,9487
7/26/1985,7,1985,5113,18818,0,16200,87,2450,6836,9405
7/27/1985,7,1985,5190,18643,0,15900,66,2590,6748,9153
7/28/1985,7,1985,4392,18035,0,15200,81,2660,6543,9393
7/29/1985,7,1985,5411,18985,0,16000,100,2780,6778,9324
7/30/1985,7,1985,3721,17914,0,15000,86,2750,6485,9943
7/31/1985,7,1985,3969,17894,0,15000,83,2750,6485,9725
8/1/1985,8,1985,4527,18447,0,15600,81,2710,6660,9720
8/2/1985,8,1985,4223,18747,0,15800,62,2800,6719,10324
8/3/1985,8,1985,3468,18188,0,15300,61,2750,6572,10570
8/4/1985,8,1985,2196,17042,0,14100,89,2790,6221,10696
8/5/1985,8,1985,3566,16599,0,13700,78,2780,6104,8933
8/6/1985,8,1985,3549,16114,0,13400,75,2580,6016,8465
8/7/1985,8,1985,2485,15040,0,12700,90,2190,5811,8505
8/8/1985,8,1985,2291,14933,0,12800,82,2000,5840,8592
8/9/1985,8,1985,2368,15037,0,12600,75,2310,5781,8669
8/10/1985,8,1985,3278,16075,0,13600,74,2350,6074,8797
8/11/1985,8,1985,2721,17440,0,14600,118,2640,6367,10769
8/12/1985,8,1985,2542,17276,0,14300,88,2800,6279,10784
8/13/1985,8,1985,2400,17410,0,14600,77,2680,6367,11110
8/14/1985,8,1985,2129,17080,0,14400,88,2560,6309,11101
8/15/1985,8,1985,782,16234,0,13700,61,2410,6104,11602
8/16/1985,8,1985,655,15632,0,13100,60,2390,5928,11177
8/17/1985,8,1985,1699,16112,0,13400,93,2540,6016,10613
8/18/1985,8,1985,1899,16507,0,13500,116,2810,6045,10858
8/19/1985,8,1985,3572,16775,0,13600,79,3020,6074,9503
8/20/1985,8,1985,1854,16533,0,13500,62,2910,6045,10979
8/21/1985,8,1985,1516,15845,0,12900,89,2780,5869,10679
8/22/1985,8,1985,1405,15535,0,12600,95,2730,5781,10530
8/23/1985,8,1985,2113,15596,0,12700,126,2670,5811,9883
8/24/1985,8,1985,2043,15603,0,12700,116,2710,5811,10010
8/25/1985,8,1985,1732,16195,0,13200,114,2810,5957,10963
8/26/1985,8,1985,1763,16153,0,13100,101,2880,5928,10940
8/27/1985,8,1985,1048,15450,0,12500,113,2790,5752,10952
8/28/1985,8,1985,1578,15120,0,12300,121,2670,5693,10142
8/29/1985,8,1985,1124,14732,0,12100,126,2460,5635,10258
8/30/1985,8,1985,1458,14579,0,12100,114,2310,5635,9821
8/31/1985,8,1985,1719,14840,0,12400,117,2270,5723,9871
9/1/1985,9,1985,1860,14554,0,12200,140,2150,5664,9494
9/2/1985,9,1985,2398,14930,0,12700,162,1990,5811,9332
9/3/1985,9,1985,2504,15103,0,13000,127,1900,5899,9449
9/4/1985,9,1985,899,14553,0,12500,115,1890,5752,10554
9/5/1985,9,1985,1836,14840,0,12900,125,1760,5869,9954
9/6/1985,9,1985,1264,14084,0,12100,124,1780,5635,9820
9/7/1985,9,1985,2428,14319,0,12300,138,1800,5693,8941
9/8/1985,9,1985,4383,14842,0,12600,162,1970,5781,7559
9/9/1985,9,1985,5681,16086,0,13600,154,2170,6074,8708
9/10/1985,9,1985,6396,17135,0,14600,161,2160,6367,9149
9/11/1985,9,1985,6149,17847,0,15300,143,2190,6572,10158
9/12/1985,9,1985,6069,18425,0,16000,140,2090,6778,10866
9/13/1985,9,1985,4998,17272,0,15000,139,1960,6485,10834
9/14/1985,9,1985,2953,16342,0,14100,166,1950,6221,10796
9/15/1985,9,1985,2774,15610,0,13500,121,1880,6045,10236
9/16/1985,9,1985,2647,14765,0,12600,123,1930,5781,9518
9/17/1985,9,1985,2556,14069,0,11900,106,1940,5576,8963
9/18/1985,9,1985,3520,14344,0,12300,81,1830,5693,8324
9/19/1985,9,1985,2511,13882,0,11900,83,1780,5576,8921
9/20/1985,9,1985,2300,13000,0,11100,85,1710,5342,8250
9/21/1985,9,1985,2575,12746,0,10700,89,1850,5225,7771
9/22/1985,9,1985,3303,12898,0,10800,89,1900,5254,7245
9/23/1985,9,1985,3165,12686,0,10600,88,1900,5195,7171
9/24/1985,9,1985,2810,12481,0,10500,76,1840,5166,7371
9/25/1985,9,1985,2572,11983,0,9990,102,1840,5017,7161
9/26/1985,9,1985,2105,11425,0,9380,113,1850,4838,7070
9/27/1985,9,1985,3349,11898,0,9790,133,1880,4958,6349
9/28/1985,9,1985,3321,12635,0,10500,133,1900,5166,7114
9/29/1985,9,1985,2894,12646,0,10400,114,2030,5137,7602
9/30/1985,9,1985,3018,13157,0,10900,127,2040,5283,7989
10/1/1985,10,1985,2475,13016,20,10800,104,2000,5254,8391
10/2/1985,10,1985,2341,12780,20,10600,93,1970,5195,8339
10/3/1985,10,1985,2449,12998,20,10500,84,2280,5166,8499
10/4/1985,10,1985,2080,12857,20,10200,93,2420,5078,8727
10/5/1985,10,1985,2970,12592,20,10100,95,2250,5049,8138
10/6/1985,10,1985,2494,12041,20,9590,97,2220,4899,8063
10/7/1985,10,1985,3947,12946,20,10600,77,2140,5195,7565
10/8/1985,10,1985,2594,12487,20,10200,92,2090,5078,8459
10/9/1985,10,1985,2882,12465,20,10300,118,1960,5107,8149
10/10/1985,10,1985,1350,11324,20,9190,107,1890,4782,8074
10/11/1985,10,1985,1795,11222,20,9150,83,1850,4770,7527
10/12/1985,10,1985,1701,11118,20,9090,81,1830,4753,7517
10/13/1985,10,1985,1699,11009,20,8990,86,1820,4724,7410
10/14/1985,10,1985,1743,10976,20,8830,81,1940,4677,7383
10/15/1985,10,1985,1532,10812,20,8690,67,1950,4636,7430
10/16/1985,10,1985,1499,10581,20,8500,69,1910,4580,7232
10/17/1985,10,1985,1798,10653,20,8460,134,1950,2733,7005
10/18/1985,10,1985,2132,10968,20,8500,93,2250,1959,7036
10/19/1985,10,1985,3091,11915,20,9730,64,1990,3815,7024
10/20/1985,10,1985,8510,11964,20,9910,48,1880,4993,5380
10/21/1985,10,1985,11578,13527,20,11400,45,1890,5430,5423
10/22/1985,10,1985,9502,13507,20,11200,53,2090,5371,7479
10/23/1985,10,1985,8829,12850,20,10500,67,2110,3747,7545
10/24/1985,10,1985,8347,12712,20,10400,55,2100,2212,7889
10/25/1985,10,1985,5584,12823,20,10500,57,2100,3696,7037
10/26/1985,10,1985,2468,12495,20,10200,27,2110,5078,8277
10/27/1985,10,1985,365,11888,20,9500,22,2210,4873,9773
10/28/1985,10,1985,1991,11901,20,8970,17,2320,4718,8160
10/29/1985,10,1985,1228,11442,20,8770,14,2300,4659,8514
10/30/1985,10,1985,2078,11482,20,9020,11,2240,4732,7704
10/31/1985,10,1985,1280,11020,20,8640,9,2170,4621,8040
11/1/1985,11,1985,1706,10919,24,8590,8,2120,4606,7513
11/2/1985,11,1985,1368,10622,25,8310,7,2100,4524,7554
11/3/1985,11,1985,1590,10546,25,8260,5,2080,4510,7256
11/4/1985,11,1985,1463,10658,25,8390,5,2060,4548,7495
11/5/1985,11,1985,2142,11294,25,9050,4,2040,4741,7452
11/6/1985,11,1985,1928,11173,25,8960,3,2010,4715,7545
11/7/1985,11,1985,1667,10883,25,8740,3,1940,3478,7516
11/8/1985,11,1985,2263,10708,25,8670,3,1840,3149,6795
11/9/1985,11,1985,5846,10823,25,8830,2,1800,4677,5219
11/10/1985,11,1985,6306,11046,25,9000,4,1790,4727,7905
11/11/1985,11,1985,7808,11961,25,9850,3,1790,4976,8006
11/12/1985,11,1985,8693,11605,25,9530,17,1800,3412,6765
11/13/1985,11,1985,9179,11545,25,9490,20,1810,2091,6219
11/14/1985,11,1985,7164,11084,25,9050,13,1810,2032,5882
11/15/1985,11,1985,4220,10984,25,8960,10,1810,3212,5981
11/16/1985,11,1985,3825,11157,25,9160,9,1780,4773,5861
11/17/1985,11,1985,3996,11521,25,9540,6,1760,4885,6054
11/18/1985,11,1985,4940,12578,25,10600,5,1740,5195,6167
11/19/1985,11,1985,4222,12337,25,10400,4,1710,5137,6644
11/20/1985,11,1985,3555,11891,25,10000,5,1670,5020,6586
11/21/1985,11,1985,3673,11632,25,9790,4,1630,4958,6209
11/22/1985,11,1985,3932,11685,25,9840,3,1630,4973,6003
11/23/1985,11,1985,8221,11828,25,9820,3,1790,4967,6099
11/24/1985,11,1985,15086,13499,25,11200,9,2000,5371,6351
11/25/1985,11,1985,15912,15955,25,13100,103,2150,5928,7931
11/26/1985,11,1985,14869,16528,25,13700,143,2170,6104,9547
11/27/1985,11,1985,18847,17083,25,14500,65,2170,6338,9571
11/28/1985,11,1985,15193,16592,25,14000,46,2190,6192,10735
11/29/1985,11,1985,10593,17740,25,14500,157,2280,6338,11094
11/30/1985,11,1985,16484,22545,25,18700,542,2400,5176,9958
12/1/1985,12,1985,21751,28208,25,25000,201,2500,4154,10304
12/2/1985,12,1985,24708,28434,25,25100,222,2580,4167,10783
12/3/1985,12,1985,24655,28842,25,24200,642,2620,4047,9983
12/4/1985,12,1985,30425,33765,1565,28500,295,2600,4619,9774
12/5/1985,12,1985,32564,36045,2255,30400,184,2580,4872,9922
12/6/1985,12,1985,30029,31810,1115,27200,276,2650,7370,9541
12/7/1985,12,1985,18820,27329,25,23900,181,2670,9092,10085
12/8/1985,12,1985,15772,25719,25,22100,183,2660,8565,10491
12/9/1985,12,1985,12525,23217,25,19800,131,2660,7891,10491
12/10/1985,12,1985,10671,21620,25,18400,94,2610,7481,10641
12/11/1985,12,1985,7548,19802,25,16900,72,2380,7041,10627
12/12/1985,12,1985,5471,18056,25,15400,55,2200,6602,10385
12/13/1985,12,1985,4208,16578,25,14100,48,2040,6221,10170
12/14/1985,12,1985,3209,15770,25,13400,43,1950,6016,10361
12/15/1985,12,1985,2861,15266,25,13000,36,1880,5899,10205
12/16/1985,12,1985,2672,14911,25,12700,33,1840,5811,10039
12/17/1985,12,1985,3165,14587,25,12400,30,1830,5723,9222
12/18/1985,12,1985,3368,14365,25,12200,28,1820,5664,8847
12/19/1985,12,1985,2127,13839,25,11700,28,1800,5518,9562
12/20/1985,12,1985,1637,13305,25,11200,27,1770,5371,9518
12/21/1985,12,1985,1253,13180,25,11100,26,1750,5342,9827
12/22/1985,12,1985,1240,13004,25,10900,22,1780,5283,9664
12/23/1985,12,1985,1318,13153,25,10900,23,1930,5283,9785
12/24/1985,12,1985,1240,13083,25,10800,23,1960,5254,9793
12/25/1985,12,1985,1415,13094,25,10700,22,2070,5225,9679
12/26/1985,12,1985,1361,13023,25,10600,20,2100,5195,9662
12/27/1985,12,1985,1886,12866,25,10500,22,2040,5166,9030
12/28/1985,12,1985,2709,13098,25,10700,22,2070,5225,8439
12/29/1985,12,1985,2645,13441,25,10700,21,2380,5225,9125
12/30/1985,12,1985,10076,16167,25,12100,635,2440,5635,9228
12/31/1985,12,1985,9006,16253,25,12700,534,2200,5811,10434
1/1/1986,1,1986,8830,15740,25,12600,208,2360,5781,10197
1/2/1986,1,1986,8574,15436,25,12500,110,2330,5752,10199
1/3/1986,1,1986,8876,15110,25,12600,76,1980,5781,9392
1/4/1986,1,1986,6079,15691,126,12800,136,1950,5840,9782
1/5/1986,1,1986,9742,18462,138,14300,638,2000,6279,10373
1/6/1986,1,1986,11849,20090,25,16100,596,1920,6807,10288
1/7/1986,1,1986,12905,21043,25,18000,288,1810,7364,10235
1/8/1986,1,1986,13051,21556,25,18700,172,1920,7569,10602
1/9/1986,1,1986,10722,20902,25,18100,139,2010,7393,10607
1/10/1986,1,1986,7365,18876,25,16200,111,1990,6836,10555
1/11/1986,1,1986,6224,17873,25,15300,92,1960,6572,10349
1/12/1986,1,1986,5301,16890,25,14400,77,1930,6309,10339
1/13/1986,1,1986,4801,16192,25,13800,66,1870,6133,10141
1/14/1986,1,1986,5289,16000,25,13700,62,1740,6104,9511
1/15/1986,1,1986,8085,17026,25,14400,117,1910,6309,8773
1/16/1986,1,1986,9859,17900,25,14900,183,2060,6455,9012
1/17/1986,1,1986,17954,23218,101,17100,960,2240,5101,8413
1/18/1986,1,1986,25834,31554,137,26600,910,2200,4366,8919
1/19/1986,1,1986,32167,38647,25,34800,426,2190,5457,9679
1/20/1986,1,1986,31132,38416,1095,33900,277,2130,5337,9738
1/21/1986,1,1986,25376,33343,25,30200,215,2040,4845,9382
1/22/1986,1,1986,22101,32122,25,29100,174,2060,4699,9487
1/23/1986,1,1986,21187,30640,25,27500,157,2190,4486,8969
1/24/1986,1,1986,20789,28691,25,25600,160,2190,4233,7418
1/25/1986,1,1986,19362,26335,25,23500,133,2000,3954,6202
1/26/1986,1,1986,16102,23932,25,21200,118,1920,3648,7059
1/27/1986,1,1986,14862,22311,25,19500,101,2050,3422,6499
1/28/1986,1,1986,12114,20648,25,17900,90,2030,3209,7584
1/29/1986,1,1986,12478,20512,86,17600,95,2130,3169,7485
1/30/1986,1,1986,23057,26518,81,22100,983,2260,3768,7269
1/31/1986,1,1986,39407,41131,2075,33900,1096,2480,5337,6729
2/1/1986,2,1986,57333,55786,3438,46500,1507,2670,7013,6438
2/2/1986,2,1986,62442,60281,3811,50600,1530,2730,7558,6799
2/3/1986,2,1986,68009,65394,4070,54200,2263,2780,8037,7262
2/4/1986,2,1986,72739,69781,4236,58300,2589,2820,8582,5429
2/5/1986,2,1986,74923,73117,4146,62200,2051,3330,9101,5434
2/6/1986,2,1986,71425,73270,3956,63300,1478,3260,9247,6104
2/7/1986,2,1986,63446,66270,3776,57700,600,3060,8503,6109
2/8/1986,2,1986,53255,57505,3676,49600,350,2820,7425,6216
2/9/1986,2,1986,41130,49222,3426,42000,276,2510,6415,7192
2/10/1986,2,1986,35467,42884,2906,36500,228,2300,5683,6567
2/11/1986,2,1986,31011,38164,1576,33400,198,2080,5271,6303
2/12/1986,2,1986,27538,34466,163,30800,187,2280,4925,7167
2/13/1986,2,1986,35726,38320,355,31700,1209,2550,5045,7018
2/14/1986,2,1986,57439,58707,5331,45100,1793,3740,6827,7125
