Year,Month,Region,Flow
1970,6,South,1201.6333333333334
1970,7,South,-461.35483870967744
1970,8,South,749.8709677419355
1970,9,South,4464.933333333333
1970,10,South,5124.193548387097
1970,11,South,7516.6
1970,12,South,18629.225806451614
1971,1,South,13123.548387096775
1971,2,South,8958.285714285714
1971,3,South,6448.4838709677415
1971,4,South,4361.166666666667
1971,5,South,5033.741935483871
1971,6,South,4943.466666666666
1971,7,South,419.03225806451616
1971,8,South,515.3225806451613
1971,9,South,5386.266666666666
1971,10,South,5215.612903225807
1971,11,South,4973.3
1971,12,South,9314.741935483871
1972,1,South,9076.161290322581
1972,2,South,8333.931034482759
1972,3,South,1543.4193548387098
1972,4,South,697.1
1972,5,South,-1041.5806451612902
1972,6,South,-3568.866666666667
1972,7,South,-783.7741935483871
1972,8,South,-1183.9354838709678
1972,9,South,1361.4666666666667
1972,10,South,2811.3548387096776
1972,11,South,7511.5
1972,12,South,6462.290322580645
1973,1,South,18738.612903225807
1973,2,South,25430.25
1973,3,South,20067.1935483871
1973,4,South,8918.766666666666
1973,5,South,2671.3870967741937
1973,6,South,-640.4
1973,7,South,-3963.8064516129034
1973,8,South,-2034.258064516129
1973,9,South,1695.2666666666667
1973,10,South,4240.612903225807
1973,11,South,9072.666666666666
1973,12,South,13154.354838709678
1974,1,South,22972.387096774193
1974,2,South,8611.035714285714
1974,3,South,13060.354838709678
1974,4,South,15309.266666666666
1974,5,South,6996.419354838709
1974,6,South,2946.633333333333
1974,7,South,-3111.7741935483873
1974,8,South,-1401.225806451613
1974,9,South,6213.566666666667
1974,10,South,6820.096774193548
1974,11,South,10814.8
1974,12,South,9263.193548387097
1975,1,South,6004.774193548387
1975,2,South,12078.25
1975,3,South,14258.838709677419
1975,4,South,8838.6
1975,5,South,10054.709677419354
1975,6,South,9110.833333333334
1975,7,South,1767.225806451613
1975,8,South,-1046.2903225806451
1975,9,South,1908.5333333333333
1975,10,South,5481.774193548387
1975,11,South,4662.266666666666
1975,12,South,4607.903225806452
1976,1,South,1017.6451612903226
1976,2,South,424.13793103448273
1976,3,South,-333.96774193548384
1976,4,South,1937.5333333333333
1976,5,South,-873.741935483871
1976,6,South,-566.2333333333333
1976,7,South,-740.483870967742
1976,8,South,-1860.3548387096773
1976,9,South,-2498.5666666666666
1976,10,South,382.7741935483871
1976,11,South,605.6333333333333
1976,12,South,1446.8709677419354
1977,1,South,-641.6129032258065
1977,2,South,1159.25
1977,3,South,539.6129032258065
1977,4,South,1488.1666666666667
1977,5,South,992.1612903225806
1977,6,South,850.5333333333333
1977,7,South,788.516129032258
1977,8,South,361.61290322580646
1977,9,South,769.5333333333333
1977,10,South,1595.4516129032259
1977,11,South,1501.4666666666667
1977,12,South,1674.4516129032259
1978,1,South,7783.806451612903
1978,2,South,10780.714285714286
1978,3,South,19748.129032258064
1978,4,South,26627.1
1978,5,South,23940.387096774193
1978,6,South,3378.4
1978,7,South,-2660.8064516129034
1978,8,South,-2067.8387096774195
1978,9,South,1961.9
1978,10,South,3506.4193548387098
1978,11,South,4130.333333333333
1978,12,South,2054.1935483870966
1979,1,South,10855.967741935483
1979,2,South,16121.17857142857
1979,3,South,13057.483870967742
1979,4,South,2842.9333333333334
1979,5,South,3604.1290322580644
1979,6,South,68
1979,7,South,-3039.2903225806454
1979,8,South,-4326.354838709677
1979,9,South,-2323.733333333333
1979,10,South,1156.516129032258
1979,11,South,3557.6666666666665
1979,12,South,4006.5806451612902
1980,1,South,26306.290322580644
1980,2,South,29673.275862068964
1980,3,South,34127.967741935485
1980,4,South,10778.333333333334
1980,5,South,9181.838709677419
1980,6,South,4564.6
1980,7,South,1922.1612903225807
1980,8,South,-3030.9032258064517
1980,9,South,1573.6
1980,10,South,1520.9354838709678
1980,11,South,-303.3666666666667
1980,12,South,2994.5806451612902
1981,1,South,3296.9032258064517
1981,2,South,185.96428571428572
1981,3,South,5078.064516129032
1981,4,South,-631.5
1981,5,South,1596.2903225806451
1981,6,South,393.46666666666664
1981,7,South,-1917.6129032258063
1981,8,South,-3950.7096774193546
1981,9,South,-1349.7333333333333
1981,10,South,404.5806451612903
1981,11,South,5327.166666666667
1981,12,South,8895.387096774193
1982,1,South,19529.58064516129
1982,2,South,14908.25
1982,3,South,19738.1935483871
1982,4,South,37550.96666666667
1982,5,South,22422.129032258064
1982,6,South,9621.466666666667
1982,7,South,7779.322580645161
1982,8,South,2130.3225806451615
1982,9,South,10499
1982,10,South,11644.258064516129
1982,11,South,13924.266666666666
1982,12,South,26772.58064516129
1983,1,South,26713.41935483871
1983,2,South,46543.42857142857
1983,3,South,67312.25806451614
1983,4,South,48501.6
1983,5,South,42329.12903225807
1983,6,South,30017.566666666666
1983,7,South,20841.709677419356
1983,8,South,10162.41935483871
1983,9,South,16743.166666666668
1983,10,South,19708.677419354837
1983,11,South,27128.066666666666
1983,12,South,38209.06451612903
1984,1,South,36067.87096774193
1984,2,South,12818.310344827587
1984,3,South,7523.5161290322585
1984,4,South,1226.7666666666667
1984,5,South,1957.0645161290322
1984,6,South,690.3333333333334
1984,7,South,-1575.1612903225807
1984,8,South,-1705.5483870967741
1984,9,South,3925.3333333333335
1984,10,South,4799.064516129032
1984,11,South,3279.9
1984,12,South,2606.516129032258
1985,1,South,1492.1290322580646
1985,2,South,237.67857142857142
1985,3,South,249.09677419354838
1985,4,South,653.1333333333333
1985,5,South,264
1985,6,South,-1585.1666666666667
1985,7,South,-2889
1985,8,South,-3845.1612903225805
1985,9,South,-2508.1
1985,10,South,-1472.258064516129
1985,11,South,600.0666666666667
1985,12,South,-1096.0967741935483
1986,1,South,194.2258064516129
1986,2,South,28526.39285714286
1986,3,South,45521.87096774193
1986,4,South,23904.3
1986,5,South,7373.580645161291
1986,6,South,4223.866666666667
1986,7,South,-1084.967741935484
1986,8,South,-2250.3225806451615
1986,9,South,-610.5333333333333
1986,10,South,1180.4516129032259
1986,11,South,1423.6333333333334
1986,12,South,1495.7096774193549
1987,1,South,-177.32258064516128
1987,2,South,1512.9642857142858
1987,3,South,4578.967741935484
1987,4,South,224.13333333333333
1987,5,South,42.87096774193548
1987,6,South,-377.7
1987,7,South,-3411.8387096774195
1987,8,South,-4055.5806451612902
1987,9,South,-3490.866666666667
1987,10,South,-1115.0967741935483
1987,11,South,381.3
1987,12,South,-45.87096774193548
1988,1,South,-2516.7741935483873
1988,2,South,-3260.8275862068967
1988,3,South,-1164.9354838709678
1988,4,South,1277.3
1988,5,South,-1374
1988,6,South,-1456.9
1988,7,South,-3050.548387096774
1988,8,South,-3708.7419354838707
1988,9,South,-2915
1988,10,South,-792.6774193548387
1988,11,South,333.8666666666667
1988,12,South,342.64516129032256
1989,1,South,-3256.548387096774
1989,2,South,-462.64285714285717
1989,3,South,1843.032258064516
1989,4,South,-3148.9333333333334
1989,5,South,-239.90322580645162
1989,6,South,-640.8333333333334
1989,7,South,-3533.6774193548385
1989,8,South,-5123.129032258064
1989,9,South,-2886.0666666666666
1989,10,South,-3009.9032258064517
1989,11,South,-2724.8
1989,12,South,-3693.483870967742
1990,1,South,-3440.8064516129034
1990,2,South,-1565.25
1990,3,South,-2985.6774193548385
1990,4,South,-2517.366666666667
1990,5,South,2564.8387096774195
1990,6,South,659.7666666666667
1990,7,South,-2003.5806451612902
1990,8,South,-1934.5806451612902
1990,9,South,-1679.6666666666667
1990,10,South,727.7741935483871
1990,11,South,1326.5
1990,12,South,868.0645161290323
1991,1,South,25.096774193548388
1991,2,South,2652.75
1991,3,South,1445.7096774193549
1991,4,South,-2011.4666666666667
1991,5,South,770.2903225806451
1991,6,South,273.26666666666665
1991,7,South,136.32258064516128
1991,8,South,-805.3870967741935
1991,9,South,-298
1991,10,South,-311.5483870967742
1991,11,South,1494.9
1991,12,South,2988.7741935483873
1992,1,South,674.4193548387096
1992,2,South,4617.758620689655
1992,3,South,-4090.1612903225805
1992,4,South,-492.5
1992,5,South,814.7741935483871
1992,6,South,101.9
1992,7,South,684.3870967741935
1992,8,South,40.54838709677419
1992,9,South,-591.8333333333334
1992,10,South,2214.1935483870966
1992,11,South,2026.3666666666666
1992,12,South,3770.1935483870966
1993,1,South,6627.548387096775
1993,2,South,5400.964285714285
1993,3,South,8200.741935483871
1993,4,South,5517.366666666667
1993,5,South,5420.419354838709
1993,6,South,4497.133333333333
1993,7,South,-1022.516129032258
1993,8,South,-2101.7741935483873
1993,9,South,-2893.0666666666666
1993,10,South,-2395.8709677419356
1993,11,South,331.6666666666667
1993,12,South,-125.12903225806451
1994,1,South,-13.32258064516129
1994,2,South,2400.3928571428573
1994,3,South,137.51612903225808
1994,4,South,1846.1
1994,5,South,1922.6451612903227
1994,6,South,1112.6333333333334
1994,7,South,-940.4193548387096
1994,8,South,-1864.0645161290322
1994,9,South,-1700.3666666666666
1994,10,South,-140.80645161290323
1994,11,South,206.06666666666666
1994,12,South,-776.0322580645161
1995,1,South,10944.935483870968
1995,2,South,8200.285714285714
1995,3,South,34772.290322580644
1995,4,South,29727.466666666667
1995,5,South,31540.677419354837
1995,6,South,14969.766666666666
1995,7,South,4234.774193548387
1995,8,South,1037.9354838709678
1995,9,South,5672.766666666666
1995,10,South,4092.9032258064517
1995,11,South,2143.4
1995,12,South,5992.677419354839
1996,1,South,1219.5806451612902
1996,2,South,24594.103448275862
1996,3,South,25504.322580645163
1996,4,South,10678.8
1996,5,South,11379.774193548386
1996,6,South,-268.93333333333334
1996,7,South,-1897.7096774193549
1996,8,South,-2088.7419354838707
1996,9,South,-2160.133333333333
1996,10,South,-1834.3548387096773
1996,11,South,-1110.3666666666666
1996,12,South,23531.709677419356
1997,1,South,58989.93548387097
1997,2,South,49197.71428571428
1997,3,South,13379.774193548386
1997,4,South,3368.133333333333
1997,5,South,4675.258064516129
1997,6,South,-191.86666666666667
1997,7,South,-2676.1612903225805
1997,8,South,-1651.3548387096773
1997,9,South,-3308.7
1997,10,South,-2162
1997,11,South,-34.03333333333333
1997,12,South,-4232.709677419355
1998,1,South,10854.58064516129
1998,2,South,50498.57142857143
1998,3,South,31687
1998,4,South,32485.1
1998,5,South,25314.129032258064
1998,6,South,21780.6
1998,7,South,12211.129032258064
1998,8,South,5061
1998,9,South,898.1666666666666
1998,10,South,-376.2258064516129
1998,11,South,2952.1666666666665
1998,12,South,9403.838709677419
1999,1,South,8552.322580645161
1999,2,South,25999.14285714286
1999,3,South,12606.161290322581
1999,4,South,8294.533333333333
1999,5,South,6636.322580645161
1999,6,South,4345.233333333334
1999,7,South,-2213.8709677419356
1999,8,South,-3881.935483870968
1999,9,South,-3822.0666666666666
1999,10,South,-1983.4193548387098
1999,11,South,-1460.6
1999,12,South,-424.8709677419355
2000,1,South,1552.483870967742
2000,2,South,15255.758620689656
2000,3,South,15668
2000,4,South,4696.333333333333
2000,5,South,6073.870967741936
2000,6,South,-764
2000,7,South,-2570.8387096774195
2000,8,South,-3550.7419354838707
2000,9,South,-3584.3333333333335
2000,10,South,-2595.1935483870966
2000,11,South,-2152.4333333333334
2000,12,South,-1526.1612903225807
2001,1,South,2295.3870967741937
2001,2,South,658.8928571428571
2001,3,South,802.4193548387096
2001,4,South,2065.2
2001,5,South,3271.935483870968
2001,6,South,267.53333333333336
2001,7,South,-2785.8387096774195
2001,8,South,-3452.3225806451615
2001,9,South,-1871.9666666666667
2001,10,South,238.16129032258064
2001,11,South,694.3
2001,12,South,441.2903225806452
2002,1,South,-362.19354838709677
2002,2,South,-2906.9285714285716
2002,3,South,-953.516129032258
2002,4,South,649.8666666666667
2002,5,South,3980.8709677419356
2002,6,South,406.6666666666667
2002,7,South,-4001.967741935484
2002,8,South,-4893.096774193548
2002,9,South,-2601.0333333333333
2002,10,South,-904.6451612903226
2002,11,South,507.76666666666665
2002,12,South,2634.7096774193546
2003,1,South,781.3225806451613
2003,2,South,-2189.3214285714284
2003,3,South,-4200.5161290322585
2003,4,South,2850.1
2003,5,South,6688.290322580645
2003,6,South,-2462.233333333333
2003,7,South,-2708.032258064516
2003,8,South,-3626.0967741935483
2003,9,South,-4720.5
2003,10,South,-993
2003,11,South,-364.53333333333336
2003,12,South,-1116.6774193548388
2004,1,South,-1983.6129032258063
2004,2,South,2682.689655172414
2004,3,South,1050.6774193548388
2004,4,South,2558.3
2004,5,South,3348.9032258064517
2004,6,South,-2160.1666666666665
2004,7,South,-3420.935483870968
2004,8,South,-3997.2580645161293
2004,9,South,-2813.866666666667
2004,10,South,1040.1612903225807
2004,11,South,-183.8
2004,12,South,-1216.5806451612902
2005,1,South,1451.8064516129032
2005,2,South,3006.8571428571427
2005,3,South,11351.58064516129
2005,4,South,10844.533333333333
2005,5,South,16909.870967741936
2005,6,South,5677.033333333334
2005,7,South,-1826.0645161290322
2005,8,South,-3792.1612903225805
2005,9,South,-3050.1666666666665
2005,10,South,-2880.8064516129034
2005,11,South,-2345.8333333333335
2005,12,South,2884.935483870968
2006,1,South,23592
2006,2,South,8000.821428571428
2006,3,South,23444.612903225807
2006,4,South,50086.166666666664
2006,5,South,35477.48387096774
2006,6,South,13399.566666666668
2006,7,South,-41.03225806451613
2006,8,South,-2310.6129032258063
2006,9,South,-2022.4
2006,10,South,-1747.8709677419354
2006,11,South,-1035.1666666666667
2006,12,South,-3255.5806451612902
2007,1,South,-2164.548387096774
2007,2,South,1998.0714285714287
2007,3,South,-388.96774193548384
2007,4,South,675.2
2007,5,South,3184.2580645161293
2007,6,South,1292.3666666666666
2007,7,South,-4472.741935483871
2007,8,South,-4940
2007,9,South,-3262.366666666667
2007,10,South,-1308.225806451613
2007,11,South,-281.8666666666667
2007,12,South,-751.8709677419355
2008,1,South,3715
2008,2,South,1299.551724137931
2008,3,South,1234
2008,4,South,2080.9333333333334
2008,5,South,2305.8387096774195
2008,6,South,1581
2008,7,South,-1711.967741935484
2008,8,South,-1399.9032258064517
2008,9,South,-469.76666666666665
2008,10,South,-67.90322580645162
2008,11,South,125.56666666666666
2008,12,South,1412.774193548387
2009,1,South,-936.3548387096774
2009,2,South,3793.214285714286
2009,3,South,405.80645161290323
2009,4,South,1177.2666666666667
2009,5,South,3382.3870967741937
2009,6,South,1465.6
2009,7,South,-4491.8387096774195
2009,8,South,-3246.451612903226
2009,9,South,-1504.4
2009,10,South,910.0967741935484
2009,11,South,54.63333333333333
2009,12,South,-528.5483870967741
2010,1,South,2822.5806451612902
2010,2,South,2443.8571428571427
2010,3,South,508.6774193548387
2010,4,South,8216.566666666668
2010,5,South,7531.741935483871
2010,6,South,2221.2
2010,7,South,-2594.8387096774195
2010,8,South,-4627.419354838709
2010,9,South,-2864.5
2010,10,South,-1142.6129032258063
2010,11,South,-508.3333333333333
2010,12,South,8394.90322580645
2011,1,South,9465.483870967742
2011,2,South,6531.107142857143
2011,3,South,25772.290322580644
2011,4,South,32883.76666666667
2011,5,South,16927.58064516129
2011,6,South,8169.9
2011,7,South,2398.8387096774195
2011,8,South,-657.0645161290323
2011,9,South,-38.4
2011,10,South,353.1290322580645
2011,11,South,1558.1666666666667
2011,12,South,-5379.645161290323
2012,1,South,-621.2258064516129
2012,2,South,546.4137931034483
2012,3,South,3939.8387096774195
2012,4,South,6761.366666666667
2012,5,South,2523.4193548387098
2012,6,South,-0.5333333333333333
2012,7,South,-3148
2012,8,South,-4605.096774193548
2012,9,South,-2951.8333333333335
2012,10,South,-1127.0645161290322
2012,11,South,-278.23333333333335
2012,12,South,6044.032258064516
2013,1,South,2366.6774193548385
2013,2,South,833.9642857142857
2013,3,South,-984.7096774193549
2013,4,South,2967.2
2013,5,South,1836.6451612903227
2013,6,South,626.6
2013,7,South,-3573
2013,8,South,-4012.2580645161293
2013,9,South,-1107.8333333333333
2013,10,South,133.16129032258064
2013,11,South,454.7
2013,12,South,-789.9677419354839
2014,1,South,324.80645161290323
2014,2,South,2643.8214285714284
2014,3,South,313.19354838709677
2014,4,South,254.53333333333333
2014,5,South,633.6129032258065
2014,6,South,1012.8333333333334
2014,7,South,541.7096774193549
2014,8,South,310.16129032258067
2014,9,South,-36
2014,10,South,2402.3870967741937
2014,11,South,1840.2333333333333
2014,12,South,2181.1612903225805
2015,1,South,-2410.032258064516
2015,2,South,389.32142857142856
2015,3,South,-84.90322580645162
2015,4,South,1903.2666666666667
2015,5,South,1492.9032258064517
2015,6,South,1555.5666666666666
2015,7,South,2005.8387096774193
2015,8,South,1338.0645161290322
2015,9,South,1749.9333333333334
2015,10,South,2134.8387096774195
2015,11,South,2312.2
2015,12,South,2154.967741935484
2016,1,South,4078.1290322580644
2016,2,South,599.8275862068965
2016,3,South,7985.032258064516
2016,4,South,4468.266666666666
2016,5,South,2342.1935483870966
2016,6,South,-902.5
2016,7,South,-1763.3870967741937
2016,8,South,-3829.483870967742
2016,9,South,-3402.1
2016,10,South,1052.5483870967741
2016,11,South,-1059.2666666666667
2016,12,South,-148.19354838709677
2017,1,South,25523.129032258064
2017,2,South,48275.357142857145
2017,3,South,42625.709677419356
2017,4,South,34202.4
2017,5,South,23047.16129032258
2017,6,South,7647.8
2017,7,South,1940.6774193548388
2017,8,South,-571.0645161290323
2017,9,South,-216.43333333333334
2017,10,South,-884.4193548387096
2017,11,South,-1077.4666666666667
2017,12,South,-3665.1290322580644
2018,1,South,1742.6451612903227
2018,2,South,1244.0714285714287
2018,3,South,5689.451612903225
2018,4,South,11742.366666666667
2018,5,South,4702.677419354839
2018,6,South,136.63333333333333
2018,7,South,-581.9032258064516
2018,8,South,-3703.483870967742
2018,9,South,-2945.733333333333
2018,10,South,-957
2018,11,South,1310.0333333333333
2018,12,South,-1898.4516129032259
2019,1,South,3825.967741935484
2019,2,South,18870.85714285714
2019,3,South,26928.41935483871
2019,4,South,22351.766666666666
2019,5,South,18931.516129032258
2019,6,South,10258.7
2019,7,South,-1958.5806451612902
2019,8,South,656.1290322580645
2019,9,South,490.6333333333333
2019,10,South,5371.354838709677
2019,11,South,1263.4333333333334
2019,12,South,-1349.5806451612902
2020,1,South,-46.70967741935484
2020,2,South,1498.1724137931035
2020,3,South,1125.3870967741937
2020,4,South,2688.633333333333
2020,5,South,2461.8709677419356
2020,6,South,1241.5666666666666
2020,7,South,-1099.5483870967741
2020,8,South,-2268.6129032258063
2020,9,South,-550.3666666666667
