MonthYear,Analyte,C10A,C3A,D26,D28A,D4,D41,D6,D7,D8,MD10A,P8
2001-05-01T07:00:00Z,Secchi,NA,100,60,42,34,75,70,37,30,59,50
2001-06-01T07:00:00Z,Secchi,NA,78,53,60,36,138,59,20,42,74,78
2001-07-01T07:00:00Z,Secchi,NA,86,58,47,38,118,42,39,42,71,52
2001-08-01T07:00:00Z,Secchi,NA,100,62,76,44,114,44,24,46,84,58
2001-09-01T07:00:00Z,Secchi,NA,76,74,84,34,96,53,61,39,86,58
2001-10-01T07:00:00Z,Secchi,NA,120,72,84,36,118,68,36,36,88,60
2001-11-01T08:00:00Z,Secchi,NA,158,108,136,48,92,72,40,36,116,80
2001-12-01T08:00:00Z,Secchi,NA,20,44,72,18,38,32,28,16,138,106
2002-01-01T08:00:00Z,Secchi,NA,18,20,NA,18,68,32,22,16,56,32
2002-02-01T08:00:00Z,Secchi,NA,40,52,78,34,90,52,34,38,90,72
2002-03-01T08:00:00Z,Secchi,NA,96,60,46,36,54,50,38,36,116,74
2002-04-01T08:00:00Z,Secchi,NA,104,98,76,32,90,44,28,24,70,72
2002-05-01T07:00:00Z,Secchi,NA,120,72,80,22,112,46,16,28,68,76
2002-06-01T07:00:00Z,Secchi,NA,108,58,72,24,94,54,28,32,76,56
2002-07-01T07:00:00Z,Secchi,NA,80,60,96,36,90,56,20,54,96,22
2002-08-01T07:00:00Z,Secchi,NA,120,78,112,38,130,46,28,36,114,56
2002-09-01T07:00:00Z,Secchi,NA,108,80,134,46,112,48,22,48,116,72
2002-10-01T07:00:00Z,Secchi,NA,168,78,94,30,130,84,36,36,128,46
2002-11-01T08:00:00Z,Secchi,NA,130,130,NA,36,116,60,36,36,140,104
2002-12-01T08:00:00Z,Secchi,NA,140,116,124,58,130,76,26,44,164,102
2003-01-01T08:00:00Z,Secchi,NA,NA,24,42,36,96,90,18,24,52,52
2003-02-01T08:00:00Z,Secchi,NA,44,52,50,52,136,72,NA,60,108,82
2003-03-01T08:00:00Z,Secchi,NA,104,120,194,52,90,86,50,56,140,82
2003-04-01T08:00:00Z,Secchi,NA,112,88,120,40,90,60,36,48,120,60
2003-05-01T07:00:00Z,Secchi,NA,60,52,110,42,94,26,12,40,96,68
2003-06-01T07:00:00Z,Secchi,NA,92,62,76,30,116,48,16,32,112,76
2003-07-01T07:00:00Z,Secchi,NA,96,68,100,44,140,60,30,42,128,60
2003-08-01T07:00:00Z,Secchi,NA,90,90,100,34,120,56,22,24,120,66
2003-09-01T07:00:00Z,Secchi,NA,88,94,132,32,136,60,32,50,130,94
2003-10-01T07:00:00Z,Secchi,NA,180,130,190,90,124,80,70,92,176,76
2003-11-01T08:00:00Z,Secchi,NA,135,136,NA,94,116,90,44,48,150,96
2003-12-01T08:00:00Z,Secchi,NA,50,80,212,40,88,58,28,40,170,96
2004-01-01T08:00:00Z,Secchi,NA,22,48,52,36,76,38,24,52,70,58
2004-02-01T08:00:00Z,Secchi,NA,56,20,40,42,72,28,14,38,56,70
2004-03-01T08:00:00Z,Secchi,NA,24,56,90,52,72,32,36,36,92,80
2004-04-01T08:00:00Z,Secchi,NA,104,74,76,52,54,32,40,32,108,70
2004-05-01T07:00:00Z,Secchi,NA,96,52,62,30,94,40,32,36,110,32
2004-06-01T07:00:00Z,Secchi,NA,70,52,60,40,72,56,36,42,92,64
2004-07-01T07:00:00Z,Secchi,NA,96,70,90,40,64,40,20,36,92,52
2004-08-01T07:00:00Z,Secchi,NA,142,96,112,60,100,54,44,60,112,72
2004-09-01T07:00:00Z,Secchi,NA,118,72,110,70,134,78,52,76,112,80
2004-10-01T07:00:00Z,Secchi,NA,180,92,182,60,132,54,40,60,110,76
2004-11-01T08:00:00Z,Secchi,NA,98,120,180,46,116,80,58,52,154,110
2004-12-01T08:00:00Z,Secchi,NA,40,90,176,36,124,70,22,38,150,110
2005-01-01T08:00:00Z,Secchi,NA,32,34,76,30,85,68,22,40,50,34
2005-02-01T08:00:00Z,Secchi,NA,36,78,116,52,100,72,40,52,104,98
2005-03-01T08:00:00Z,Secchi,NA,96,134,116,64,76,48,32,60,140,70
2005-04-01T08:00:00Z,Secchi,NA,72,80,110,60,90,60,34,52,80,58
2005-05-01T07:00:00Z,Secchi,NA,32,76,134,50,80,38,20,56,102,62
2005-06-01T07:00:00Z,Secchi,NA,76,92,136,70,82,72,24,60,100,50
2005-07-01T07:00:00Z,Secchi,NA,76,102,156,48,102,66,24,40,92,48
2005-08-01T07:00:00Z,Secchi,NA,NA,100,126,50,120,60,24,52,80,52
2005-09-01T07:00:00Z,Secchi,NA,NA,108,192,56,122,60,32,50,104,62
2005-10-01T07:00:00Z,Secchi,NA,130,134,184,56,120,80,36,56,120,56
2005-11-01T08:00:00Z,Secchi,NA,NA,110,180,76,116,76,70,64,170,98
2005-12-01T08:00:00Z,Secchi,NA,NA,80,82,54,86,56,36,54,118,96
2006-01-01T08:00:00Z,Secchi,NA,48,52,100,30,80,36,20,26,70,56
2006-02-01T08:00:00Z,Secchi,NA,36,60,60,56,80,56,24,50,80,62
2006-03-01T08:00:00Z,Secchi,NA,37,64,114,36,60,40,20,42,76,42
2006-04-01T08:00:00Z,Secchi,NA,40,76,72,48,50,30,22,40,64,46
2006-05-01T07:00:00Z,Secchi,NA,56,120,96,54,58,36,30,56,84,76
2006-06-01T07:00:00Z,Secchi,NA,72,76,94,40,60,40,20,40,56,50
2006-07-01T07:00:00Z,Secchi,NA,84,80,116,32,72,52,30,40,56,54
2006-08-01T07:00:00Z,Secchi,NA,87,68,110,30,80,60,20,32,35,60
2006-09-01T07:00:00Z,Secchi,NA,76,94,156,32,52,50,24,52,76,60
2006-10-01T07:00:00Z,Secchi,NA,110,140,180,46,84,56,30,40,90,62
2006-11-01T08:00:00Z,Secchi,NA,30,128,180,56,102,50,44,44,96,64
2006-12-01T08:00:00Z,Secchi,NA,112,130,196,64,80,62,58,60,150,122
2007-01-01T08:00:00Z,Secchi,NA,53,72,94,56,70,50,32,52,72,64
2007-02-01T08:00:00Z,Secchi,NA,82,116,140,56,80,60,60,60,42,80
2007-03-01T08:00:00Z,Secchi,NA,64,92,114,66,112,72,24,64,106,76
2007-04-01T07:00:00Z,Secchi,NA,138,136,108,48,56,44,32,42,56,64
2007-05-01T07:00:00Z,Secchi,NA,NA,106,92,40,96,64,32,36,60,56
2007-06-01T07:00:00Z,Secchi,NA,102,96,84,32,68,44,22,32,108,36
2007-07-01T07:00:00Z,Secchi,NA,88,74,80,42,72,64,40,48,112,48
2007-08-01T07:00:00Z,Secchi,NA,120,120,120,65,112,80,40,80,100,70
2007-09-01T07:00:00Z,Secchi,NA,96,156,140,72,100,80,70,68,117,80
2007-10-01T07:00:00Z,Secchi,NA,184,160,160,88,116,96,56,74,158,96
2007-11-01T07:00:00Z,Secchi,NA,184,140,180,72,130,72,36,72,180,84
2007-12-01T08:00:00Z,Secchi,NA,78,86,130,60,120,76,24,42,220,120
2008-01-01T08:00:00Z,Secchi,NA,22,32,80,24,110,70,30,24,65,64
2008-02-01T08:00:00Z,Secchi,NA,40,30,50,22,74,56,20,16,56,40
2008-03-01T08:00:00Z,Secchi,NA,92,56,56,24,98,54,20,36,134,84
2008-04-01T07:00:00Z,Secchi,NA,136,94,100,30,90,44,34,40,110,98
2008-05-01T07:00:00Z,Secchi,NA,120,78,68,22,96,72,36,40,84,72
2008-06-01T07:00:00Z,Secchi,NA,60,44,58,60,108,64,46,52,130,60
2008-07-01T07:00:00Z,Secchi,NA,100,68,60,50,136,86,28,50,124,66
2008-08-01T07:00:00Z,Secchi,NA,92,90,74,84,104,80,60,92,136,86
2008-09-01T07:00:00Z,Secchi,NA,98,116,106,76,108,116,96,94,136,90
2008-10-01T07:00:00Z,Secchi,NA,175,134,100,92,114,110,80,90,140,100
2008-11-01T07:00:00Z,Secchi,NA,128,132,124,50,76,80,32,50,215,194
2008-12-01T08:00:00Z,Secchi,NA,181,176,160,68,114,76,50,60,204,156
2009-01-01T08:00:00Z,Secchi,NA,116,110,150,50,90,100,30,50,176,120
2009-02-01T08:00:00Z,Secchi,NA,16,142,148,64,104,62,64,58,140,104
2009-03-01T08:00:00Z,Secchi,NA,100,80,104,44,96,36,22,30,150,102
2009-04-01T07:00:00Z,Secchi,NA,130,140,90,40,96,56,36,24,134,94
2009-05-01T07:00:00Z,Secchi,NA,60,100,124,40,80,70,10,50,192,104
2009-06-01T07:00:00Z,Secchi,NA,88,116,120,40,116,72,32,52,190,84
2009-07-01T07:00:00Z,Secchi,NA,80,104,144,44,120,84,20,56,132,78
2009-08-01T07:00:00Z,Secchi,NA,96,130,156,60,60,52,50,64,156,92
2009-09-01T07:00:00Z,Secchi,NA,112,132,190,90,90,92,50,96,120,108
2009-10-01T07:00:00Z,Secchi,NA,216,124,180,64,NA,72,40,76,196,96
2009-11-01T07:00:00Z,Secchi,NA,216,160,180,72,90,84,40,60,165,168
2009-12-01T08:00:00Z,Secchi,NA,180,140,208,44,72,70,28,40,228,148
2010-01-01T08:00:00Z,Secchi,NA,80,136,200,60,74,80,56,40,186,154
2010-02-01T08:00:00Z,Secchi,NA,32,30,60,28,100,42,20,20,96,52
2010-03-01T08:00:00Z,Secchi,NA,32,68,140,32,92,56,20,36,60,58
2010-04-01T07:00:00Z,Secchi,NA,116,180,160,64,130,40,28,54,180,92
2010-05-01T07:00:00Z,Secchi,NA,44,100,176,58,52,42,20,44,84,76
2010-06-01T07:00:00Z,Secchi,NA,66,112,152,58,76,60,20,40,156,84
2010-07-01T07:00:00Z,Secchi,NA,96,92,134,40,92,36,52,44,136,56
2010-08-01T07:00:00Z,Secchi,NA,88,140,180,48,92,40,48,56,184,80
2010-09-01T07:00:00Z,Secchi,NA,126,130,212,68,136,70,30,70,216,144
2010-10-01T07:00:00Z,Secchi,NA,152,164,312,70,130,80,62,100,200,140
2010-11-01T07:00:00Z,Secchi,NA,200,160,236,88,140,100,96,68,204,156
2010-12-01T08:00:00Z,Secchi,NA,36,124,312,60,96,84,64,64,248,104
2011-01-01T08:00:00Z,Secchi,NA,52,80,116,52,70,60,36,56,80,48
2011-02-01T08:00:00Z,Secchi,NA,56,92,32,64,70,44,50,60,136,110
2011-03-01T08:00:00Z,Secchi,NA,56,92,100,76,90,60,44,72,124,84
2011-04-01T07:00:00Z,Secchi,NA,46,108,176,68,64,60,32,68,120,78
2011-05-01T07:00:00Z,Secchi,NA,84,140,128,88,40,28,44,72,140,88
2011-06-01T07:00:00Z,Secchi,NA,80,156,200,92,96,28,44,72,116,60
2011-07-01T07:00:00Z,Secchi,NA,64,128,180,72,92,52,28,52,108,48
2011-08-01T07:00:00Z,Secchi,NA,96,120,200,68,104,60,16,60,116,64
2011-09-01T07:00:00Z,Secchi,NA,84,192,284,64,100,68,52,76,148,84
2011-10-01T07:00:00Z,Secchi,NA,184,184,344,64,180,80,32,60,200,92
2011-11-01T07:00:00Z,Secchi,NA,208,120,320,64,100,60,44,76,236,112
2011-12-01T08:00:00Z,Secchi,NA,102,156,204,64,112,80,36,44,254,108
2012-01-01T08:00:00Z,Secchi,NA,92,144,208,72,84,60,68,56,276,248
2012-02-01T08:00:00Z,Secchi,NA,52,96,168,32,100,60,32,42,200,52
2012-03-01T08:00:00Z,Secchi,NA,120,108,184,40,40,18,28,44,160,96
2012-04-01T07:00:00Z,Secchi,NA,44,80,124,44,68,52,24,28,140,136
2012-05-01T07:00:00Z,Secchi,NA,100,112,152,52,76,44,16,24,140,96
2012-06-01T07:00:00Z,Secchi,NA,96,140,164,48,64,60,28,44,160,64
2012-07-01T07:00:00Z,Secchi,NA,80,140,200,40,76,64,28,68,180,104
2012-08-01T07:00:00Z,Secchi,NA,120,180,200,36,104,60,52,52,200,120
2012-09-01T07:00:00Z,Secchi,NA,280,164,350,56,120,80,64,56,200,140
2012-10-01T07:00:00Z,Secchi,NA,204,152,274,52,176,84,64,80,288,232
2012-11-01T07:00:00Z,Secchi,NA,212,180,308,84,140,84,72,64,362,196
2012-12-01T08:00:00Z,Secchi,NA,20,52,180,22,92,48,16,20,120,56
2013-01-01T08:00:00Z,Secchi,NA,80,64,72,60,92,64,60,48,104,76
2013-02-01T08:00:00Z,Secchi,NA,100,120,168,46,112,60,30,46,160,232
2013-03-01T08:00:00Z,Secchi,NA,160,236,304,48,105,44,30,64,296,184
2013-04-01T07:00:00Z,Secchi,NA,120,120,104,24,72,44,28,64,140,140
2013-05-01T07:00:00Z,Secchi,NA,80,120,80,24,88,44,22,48,160,124
2013-06-01T07:00:00Z,Secchi,NA,140,84,88,24,92,48,36,32,68,132
2013-07-01T07:00:00Z,Secchi,NA,80,140,148,60,120,52,20,50,204,144
2013-08-01T07:00:00Z,Secchi,NA,108,124,140,44,104,60,40,40,140,128
2013-09-01T07:00:00Z,Secchi,NA,180,96,192,40,112,88,56,44,184,140
2013-10-01T07:00:00Z,Secchi,NA,208,96,188,60,96,92,44,60,164,80
2013-11-01T07:00:00Z,Secchi,NA,200,112,276,76,116,92,48,60,272,112
2013-12-01T08:00:00Z,Secchi,NA,164,132,264,48,100,72,24,36,392,220
2014-01-01T08:00:00Z,Secchi,180,180,164,220,56,136,104,64,56,292,292
2014-02-01T08:00:00Z,Secchi,NA,180,148,242,88,132,72,48,72,240,104
2014-03-01T08:00:00Z,Secchi,NA,20,72,184,44,92,44,40,40,248,220
2014-04-01T07:00:00Z,Secchi,NA,55,108,180,36,120,68,24,48,246,164
2014-05-01T07:00:00Z,Secchi,NA,180,112,180,24,96,48,24,32,272,164
2014-06-01T07:00:00Z,Secchi,NA,80,108,236,48,88,44,60,44,196,132
2014-07-01T07:00:00Z,Secchi,NA,120,100,216,68,48,56,52,52,128,140
2014-08-01T07:00:00Z,Secchi,NA,120,140,184,40,84,68,40,88,182,148
2014-09-01T07:00:00Z,Secchi,NA,200,132,238,70,124,92,40,70,260,144
2014-10-01T07:00:00Z,Secchi,NA,90,180,300,104,84,112,64,112,364,152
2014-11-01T07:00:00Z,Secchi,NA,250,172,302,76,100,76,40,56,248,48
2014-12-01T08:00:00Z,Secchi,NA,40,20,140,16,100,52,40,28,100,50
2015-01-01T08:00:00Z,Secchi,NA,100,60,70,50,60,55,40,50,140,100
2015-02-01T08:00:00Z,Secchi,NA,40,24,96,24,112,56,24,24,160,32
2015-03-01T08:00:00Z,Secchi,NA,180,72,108,40,160,70,40,44,232,104
2015-04-01T07:00:00Z,Secchi,NA,130,80,112,56,104,48,32,44,160,110
2015-05-01T07:00:00Z,Secchi,NA,180,56,76,24,60,32,40,40,216,120
2015-06-01T07:00:00Z,Secchi,NA,150,64,140,50,90,70,50,50,190,124
2015-07-01T07:00:00Z,Secchi,NA,150,80,120,48,NA,NA,28,48,160,100
2015-08-01T07:00:00Z,Secchi,NA,204,116,116,68,60,52,24,44,152,80
2015-09-01T07:00:00Z,Secchi,NA,128,112,80,64,124,88,80,120,124,84
2015-10-01T07:00:00Z,Secchi,NA,230,132,200,76,180,128,52,92,196,180
2015-11-01T07:00:00Z,Secchi,NA,270,116,200,44,168,76,48,48,208,176
2015-12-01T08:00:00Z,Secchi,NA,300,80,172,60,156,84,64,56,244,180
2016-01-01T08:00:00Z,Secchi,NA,120,60,72,60,116,72,40,48,280,160
2016-02-01T08:00:00Z,Secchi,NA,20,52,12,34,96,52,24,32,72,108
2016-03-01T08:00:00Z,Secchi,NA,200,104,112,68,100,44,36,56,240,100
2016-04-01T07:00:00Z,Secchi,NA,128,108,116,32,152,60,28,28,188,68
2016-05-01T07:00:00Z,Secchi,NA,184,64,70,28,96,52,24,44,222,88
2016-06-01T07:00:00Z,Secchi,NA,168,120,100,24,48,36,28,40,184,88
2016-07-01T07:00:00Z,Secchi,NA,128,108,180,56,92,56,52,44,68,108
2016-08-01T07:00:00Z,Secchi,NA,168,160,180,40,116,72,28,52,132,120
2016-09-01T07:00:00Z,Secchi,NA,128,148,204,44,120,60,52,44,240,106
2016-10-01T07:00:00Z,Secchi,NA,NA,136,360,76,120,88,48,60,296,72
2016-11-01T07:00:00Z,Secchi,NA,NA,148,332,96,200,132,80,88,276,204
2016-12-01T08:00:00Z,Secchi,NA,NA,100,196,64,84,72,40,60,196,124
2017-01-01T08:00:00Z,Secchi,NA,NA,60,60,32,40,20,24,32,28,40
2017-02-01T08:00:00Z,Secchi,NA,NA,40,100,20,16,28,28,40,92,68
2017-03-01T08:00:00Z,Secchi,NA,NA,88,76,32,56,24,28,28,112,48
2017-04-01T07:00:00Z,Secchi,NA,NA,88,104,84,68,44,56,64,160,72
2017-05-01T07:00:00Z,Secchi,NA,NA,156,116,76,64,40,28,80,172,80
2017-06-01T07:00:00Z,Secchi,NA,NA,156,180,84,92,56,52,56,160,64
2017-07-01T07:00:00Z,Secchi,NA,NA,88,128,48,48,28,24,44,80,60
2017-08-01T07:00:00Z,Secchi,NA,NA,136,180,56,56,64,48,80,96,112
2017-09-01T07:00:00Z,Secchi,NA,NA,136,268,56,76,56,32,56,108,104
2017-10-01T07:00:00Z,Secchi,NA,NA,140,288,48,104,76,56,44,196,140
2017-11-01T07:00:00Z,Secchi,NA,NA,288,252,72,132,60,40,56,144,76
2017-12-01T08:00:00Z,Secchi,NA,NA,124,216,48,124,88,68,56,204,164
2018-01-01T08:00:00Z,Secchi,NA,NA,144,160,72,92,76,64,56,252,260
2018-02-01T08:00:00Z,Secchi,NA,NA,124,192,52,96,84,40,60,204,196
2018-03-01T08:00:00Z,Secchi,NA,NA,136,216,52,140,64,24,56,276,196
2018-04-01T07:00:00Z,Secchi,NA,NA,68,156,88,96,36,52,84,120,56
2018-05-01T07:00:00Z,Secchi,NA,NA,148,176,52,140,60,44,44,204,80
2018-06-01T07:00:00Z,Secchi,NA,NA,180,188,44,96,44,40,44,168,100
2018-07-01T07:00:00Z,Secchi,NA,NA,160,200,48,84,40,44,60,116,120
2018-08-01T07:00:00Z,Secchi,NA,NA,136,212,68,76,48,56,60,84,84
2018-09-01T07:00:00Z,Secchi,NA,NA,164,276,56,112,100,80,96,248,112
2018-10-01T07:00:00Z,Secchi,NA,NA,188,292,76,132,104,76,8,220,200
2018-11-01T07:00:00Z,Secchi,NA,NA,170,70,116,92,80,53,80,200,165
2018-12-01T08:00:00Z,Secchi,NA,NA,156,240,74,136,92,68,80,236,196
2019-01-01T08:00:00Z,Secchi,NA,NA,80,116,56,96,80,52,60,160,100
2019-02-01T08:00:00Z,Secchi,NA,NA,48,124,48,32,16,16,16,36,44
2019-03-01T08:00:00Z,Secchi,NA,NA,56,88,24,60,28,28,36,136,76
2019-04-01T07:00:00Z,Secchi,NA,NA,96,180,80,80,44,28,48,200,92
2019-05-01T07:00:00Z,Secchi,NA,NA,136,160,68,80,60,40,84,164,100
2019-06-01T07:00:00Z,Secchi,NA,NA,136,132,84,96,48,44,68,116,80
2019-07-01T07:00:00Z,Secchi,NA,NA,124,164,48,80,52,100,40,128,100
2019-08-01T07:00:00Z,Secchi,NA,NA,144,208,56,108,48,40,60,160,128
2019-09-01T07:00:00Z,Secchi,NA,NA,140,252,48,128,56,36,48,256,116
2019-10-01T07:00:00Z,Secchi,NA,NA,200,216,60,204,52,68,52,284,124
2019-11-01T07:00:00Z,Secchi,NA,NA,180,192,44,156,104,64,52,324,168
2019-12-01T08:00:00Z,Secchi,NA,NA,112,88,72,100,92,44,72,300,248
2020-01-01T08:00:00Z,Secchi,NA,NA,156,156,40,104,64,30,40,200,116
2020-02-01T08:00:00Z,Secchi,NA,NA,88,44,40,120,60,52,36,160,212
2020-03-01T08:00:00Z,Secchi,NA,NA,176,60,64,88,80,48,46,332,340
2020-06-01T07:00:00Z,Secchi,NA,NA,130,156,36,116,68,40,44,164,100
2020-07-01T07:00:00Z,Secchi,NA,NA,188,268,84,112,64,44,96,196,160
2020-08-01T07:00:00Z,Secchi,NA,NA,144,144,80,100,80,68,92,180,120
2020-09-01T07:00:00Z,Secchi,NA,NA,148,200,124,104,56,48,80,180,172
2020-10-01T07:00:00Z,Secchi,NA,NA,160,240,132,116,120,84,116,224,180
2020-11-01T07:00:00Z,Secchi,NA,NA,152,302,68,84,80,48,60,376,264
2020-12-01T08:00:00Z,Secchi,NA,NA,NA,304,NA,NA,NA,NA,NA,NA,NA
1983-04-01T08:00:00Z,Secchi,NA,16,84,52,19,38,24,18,24,44,42
1997-01-01T08:00:00Z,Secchi,NA,16,32,30,24,40,20,20,23,26,26
